content_id,client_id,baseline_rank,baseline_refresh_score,visibility_score,freshness_risk_score,position_opportunity_score,depth_gap_score,reason_codes,suggested_action_baseline,is_declining_label,impressions_90d,clicks_90d,sessions_90d,avg_position,ctr,engagement_rate,scroll_rate,content_age_days,days_since_last_update,word_count,trend_direction
content_2c34c9a1f7b1,client_3fdba35f04,12563,0.4983004555136054,0.5244333333333333,0.8432,0.07920013605442172,0.3153417633333333,declining_with_demand,refresh,1,851,1,7,42.6,0.12,14.29,10.0,263,104,1665.0,down
content_14c4aee212bc,client_2c624232cd,12564,0.49827311221428566,0.7524333333333333,0.09301666666666666,0.6341938095238094,0.21692652999999998,page_one_decay_risk|low_ctr_visible_page,refresh_and_review_ctr,0,3685,3,24,8.7,0.08,8.33,25.0,517,11,3089.0,up
content_2d6dd9c9b23f,client_349c41201b,12565,0.49827171892800465,0.9602333333333334,0.336,0.03135455782312931,0.11079492277777774,declining_with_demand|low_engagement_visible_page,refresh,1,28028,15,60,48.4,0.05,0.0,1.64,154,20,4412.0,down
content_663485f2517d,client_f369cb89fc,12566,0.49826926524744897,0.62655,0.336,0.5434362244897959,0.21980418250000003,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1631,3,15,7.5,0.18,6.67,26.67,95,20,2923.0,down
content_760586482668,client_4e07408562,12567,0.4982430410433673,0.72145,0.1057,0.6331091836734694,0.3935149025,declining_with_demand|page_one_decay_risk|low_ctr_visible_page,refresh_and_review_ctr,1,2952,6,9,7.0,0.2,11.11,18.18,277,13,2470.0,down
content_6b888c1ad0df,client_b4944c6ff0,12568,0.49823668907624713,0.6097833333333333,0.336,0.5562717346938776,0.28910844138888886,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1470,3,3,5.3,0.2,33.33,33.33,95,20,2666.0,down
content_d080e54f3283,client_19581e27de,12569,0.4982159064058957,0.5735666666666667,0.5882833333333334,0.2692251700680272,0.49995894444444444,declining_with_demand|low_engagement_visible_page,refresh,1,1159,0,50,27.0,0.0,0.0,1.79,482,22,0.0,down
content_3826588830ac,client_624b60c58c,12570,0.4981958932772108,0.40045,0.8432,0.3301669387755102,0.05028317166666668,declining_with_demand|page_one_decay_risk,refresh,1,365,0,17,9.6,0.0,0.0,58.82,318,104,4259.0,down
content_a5d3f2d3d9c4,client_3fdba35f04,12571,0.4981615469387755,0.432,0.8432,0.23186938775510205,0.288684,declining_with_demand,refresh,1,466,1,4,23.7,0.21,0.0,16.67,333,104,1385.0,down
content_35f55b5a24e7,client_3fdba35f04,12572,0.49814706614285714,0.4444,0.8432,0.2158514285714286,0.26928418,declining_with_demand,refresh,1,507,0,15,26.2,0.0,0.0,21.05,284,104,1631.0,down
content_0797b2065787,client_f369cb89fc,12573,0.498118183786848,0.7391666666666666,0.05676666666666667,0.6561989795918367,0.4274354444444445,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,3335,2,4,6.5,0.06,0.0,100.0,106,8,2228.0,down
content_1348781d7734,client_3fdba35f04,12574,0.49811694486394564,0.886,0.1227,0.368865306122449,0.29381236666666666,declining_with_demand|low_engagement_visible_page,refresh,1,10596,21,69,29.6,0.2,1.45,26.19,155,14,2969.0,down
content_985a0e3ec7b2,client_19581e27de,12575,0.4980901652777778,0.38088333333333335,0.8432,0.3047066666666667,0.3320033055555556,declining_with_demand,refresh,1,313,0,2,10.8,0.0,0.0,0.0,362,104,0.0,down
content_9db40e41d57d,client_f369cb89fc,12576,0.49808868504818593,0.6655666666666666,0.336,0.45774687074829934,0.3325060138888889,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,2083,1,5,16.3,0.05,0.0,25.0,95,20,2606.0,down
content_e15068147154,client_f369cb89fc,12577,0.49808025994331073,0.6592666666666667,0.336,0.46821387755102045,0.33040247777777776,low_ctr_visible_page,refresh_and_review_ctr,0,1994,2,12,15.2,0.1,0.0,9.09,147,20,2603.0,stable
content_9a2f2e6f4084,client_3fdba35f04,12578,0.49804591293367345,0.7299,0.1227,0.6137118367346939,0.31695907500000003,declining_with_demand|page_one_decay_risk|low_engagement_visible_page,refresh,1,3129,22,34,8.8,0.7,0.0,3.64,284,14,2750.0,down
content_b2a676a8af12,client_6208ef0f77,12579,0.49803224153061226,0.4367333333333333,0.8432,0.27719197278911567,0.021618299999999993,declining_with_demand,refresh,1,482,1,23,18.9,0.21,0.0,2.22,236,104,5891.0,down
content_55b60c31ff6d,client_f74efabef1,12580,0.4980076107576531,0.6423166666666666,0.336,0.48763632653061223,0.36743724916666665,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1795,1,3,12.8,0.06,0.0,0.0,125,20,2309.0,down
content_1b94e9181085,client_3fdba35f04,12581,0.4979718392219388,0.39008333333333334,0.8432,0.3072901360544218,0.24311943750000004,declining_with_demand,refresh,1,337,2,2,11.4,0.59,0.0,0.0,155,104,1543.0,down
content_f07655587c60,client_3fdba35f04,12582,0.4979422633866213,0.4145666666666667,0.8432,0.2656610884353741,0.25480649222222224,declining_with_demand,refresh,1,406,0,24,18.6,0.0,0.0,3.57,131,104,1583.0,down
content_6663855f7c83,client_3fdba35f04,12583,0.49786235833333337,0.5521,0.8432,0.0,0.4812471666666667,general_refresh_review,monitor,0,1016,0,2,52.7,0.0,0.0,25.0,463,104,0.0,stable
content_d3907952e63c,client_7f2253d7e2,12584,0.49783902044444445,0.7242666666666666,0.336,0.3828266666666666,0.23251374222222218,declining_with_demand,refresh,1,3008,8,18,24.1,0.27,0.0,50.0,110,20,2993.0,down
content_6e20ce10bd16,client_19581e27de,12585,0.4978061680555556,0.5911166666666666,0.5882833333333334,0.23644666666666667,0.5152566944444444,general_refresh_review,monitor,0,1291,0,9,30.4,0.0,0.0,11.11,463,22,0.0,up
content_330f7539f62e,client_19581e27de,12586,0.4976965083333334,0.5047,0.5882833333333334,0.38934,0.43993016666666673,general_refresh_review,monitor,0,755,5,14,12.2,0.66,0.0,6.67,441,22,0.0,up
content_82b0db79f37e,client_6208ef0f77,12587,0.49768318755612245,0.3879,0.8432,0.3554430612244898,0.014048445000000003,declining_with_demand,refresh,1,331,0,23,5.1,0.0,8.7,2.38,144,104,6190.0,down
content_82e923013be7,client_3fdba35f04,12588,0.4976681841349207,0.7616833333333334,0.14096666666666666,0.5658219047619049,0.18498749222222224,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,3937,3,14,13.6,0.08,7.14,10.0,460,19,3282.0,down
content_8d0c7eec258a,client_4e07408562,12589,0.4976579030895692,0.4937166666666667,0.8432,0.10277367346938779,0.43035636111111114,general_refresh_review,monitor,0,705,0,1,39.8,0.0,0.0,0.0,445,104,0.0,stable
content_8cef7b786d81,client_6208ef0f77,12590,0.49765567984126985,0.43983333333333335,0.8432,0.26659285714285713,0.04228264444444443,declining_with_demand,refresh,1,491,0,5,20.3,0.0,0.0,0.0,151,104,4809.0,down
content_d8432784e463,client_19581e27de,12591,0.4976146018140589,0.3762666666666667,0.8432,0.31099591836734697,0.32797911111111117,declining_with_demand,refresh,1,303,0,3,9.5,0.0,0.0,33.33,153,104,0.0,down
content_9f8ff0fcf40b,client_19581e27de,12592,0.4975845635487528,0.3587666666666667,0.8432,0.3419265986394558,0.3127249444444445,declining_with_demand|page_one_decay_risk,refresh,1,262,0,5,3.3,0.0,0.0,0.0,362,104,0.0,down
content_2c57493d1d19,client_a88a7902cb,12593,0.4975651805833334,0.46468333333333334,0.6749166666666667,0.418215,0.093261945,declining_with_demand,refresh,1,582,3,12,5.9,0.52,0.0,20.0,144,28,3562.0,down
content_25ecd2eadd3f,client_3fdba35f04,12594,0.49752025853231296,0.5996333333333334,0.336,0.553131156462585,0.37168272166666666,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1372,2,7,4.8,0.15,0.0,25.0,144,20,1556.0,down
content_138320ea7d7d,client_6208ef0f77,12595,0.4975073574285715,0.7566,0.336,0.3458742857142857,0.15197571999999998,declining_with_demand,refresh,1,3790,6,26,27.6,0.16,0.0,2.22,111,20,3561.0,down
content_93a23cbcacdd,client_6208ef0f77,12596,0.4975047144444444,0.42433333333333334,0.8432,0.2970333333333333,0.011060955555555562,declining_with_demand|low_engagement_visible_page,refresh,1,439,1,57,15.7,0.23,0.0,0.93,229,104,6482.0,down
content_21d71284cee6,client_a88a7902cb,12597,0.4974875813809524,0.6297666666666667,0.336,0.5423704761904762,0.1837659133333333,general_refresh_review,monitor,0,1665,18,22,7.8,1.08,4.55,17.07,90,20,3076.0,up
content_c34b3195299d,client_6208ef0f77,12598,0.49747722405555556,0.7424666666666667,0.336,0.3606266666666667,0.19067781444444448,general_refresh_review,monitor,0,3416,1,17,26.2,0.03,5.88,8.82,104,20,3214.0,stable
content_5cce6c19760d,client_3fdba35f04,12599,0.49746513393707487,0.7418333333333333,0.336,0.34669353741496595,0.26516832500000004,declining_with_demand|low_engagement_visible_page,refresh,1,3403,13,66,27.1,0.38,0.0,14.13,155,20,2908.0,down
content_6f763b4e08bc,client_6208ef0f77,12600,0.4974633185719955,0.41076666666666667,0.8432,0.31771544217687075,0.015355827222222219,declining_with_demand|low_engagement_visible_page,refresh,1,395,0,55,12.1,0.0,0.0,0.95,312,104,6168.0,down
content_602b15fbc2df,client_e629fa6598,12601,0.4974371312641724,0.5288833333333334,0.5882833333333334,0.3453931972789116,0.4610099722222223,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,874,0,2,18.0,0.0,0.0,50.0,494,22,0.0,down
content_26561566acb3,client_19581e27de,12602,0.49739201871428573,0.6101,0.336,0.5752371428571428,0.17485465999999997,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1475,7,15,3.8,0.47,0.0,5.88,95,20,3094.0,down
content_f45787e64ac2,client_4e07408562,12603,0.49736731812499996,0.37135,0.8432,0.33952,0.21974636250000001,page_one_decay_risk,monitor,0,291,1,2,5.2,0.34,0.0,0.0,347,104,1774.0,stable
content_6ca0fb020604,client_3fdba35f04,12604,0.49735494671712016,0.4065666666666667,0.8432,0.2771291156462585,0.24972002277777777,declining_with_demand,refresh,1,383,0,1,16.6,0.0,0.0,0.0,263,104,1585.0,down
content_954e7ffcce78,client_6208ef0f77,12605,0.4973063071224489,0.5179333333333334,0.8432,0.13846789115646257,0.05112002000000001,low_engagement_visible_page,monitor,0,817,0,45,36.9,0.0,0.0,4.48,300,104,4748.0,stable
content_e7741ea8da13,client_bbb965ab0c,12606,0.497299410622449,0.6448833333333334,0.336,0.5093262244897959,0.22429042333333335,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1820,5,12,11.3,0.27,0.0,0.0,120,20,2930.0,down
content_9721a688c72f,client_19581e27de,12607,0.4972762176587302,0.49028333333333335,0.5882833333333334,0.41323880952380954,0.4273636388888889,declining_with_demand|page_one_decay_risk|low_ctr_visible_page,refresh_and_review_ctr,1,691,2,12,8.7,0.29,0.0,0.0,441,22,0.0,down
content_758a89548943,client_3fdba35f04,12608,0.4972379539444444,0.5616833333333333,0.8432,0.0,0.3920924122222222,declining_with_demand,refresh,1,1080,0,7,56.0,0.0,0.0,42.86,284,104,1224.0,down
content_d7b7c2af4e20,client_6208ef0f77,12609,0.4972306351587301,0.6564833333333333,0.336,0.5037504761904762,0.15799365555555556,low_engagement_visible_page,monitor,0,1959,13,47,12.4,0.66,2.13,4.35,118,20,3294.0,stable
content_7edbff0f64f6,client_19581e27de,12610,0.4972193650226757,0.5512333333333334,0.5882833333333334,0.30486578231292516,0.48049172222222225,general_refresh_review,monitor,0,1011,0,4,22.9,0.0,0.0,0.0,482,22,0.0,stable
content_17c1cf1bd31e,client_3fdba35f04,12611,0.4972162415357143,0.50495,0.6848333333333333,0.28854285714285716,0.353010545,declining_with_demand,refresh,1,756,0,10,22.0,0.0,0.0,25.0,333,41,1214.0,down
content_eeab67e28286,client_19581e27de,12612,0.49717079824263033,0.3767666666666667,0.8432,0.30833353741496605,0.32841494444444447,declining_with_demand|page_one_decay_risk,refresh,1,304,0,2,9.9,0.0,0.0,0.0,236,104,0.0,down
content_f26254fad8aa,client_434c9b5ae5,12613,0.4971629059710885,0.4769,0.6878666666666666,0.37373387755102044,0.13218873166666667,low_ctr_visible_page,refresh_and_review_ctr,0,631,0,7,11.6,0.0,14.29,14.29,105,89,3127.0,up
content_36a931194d76,client_2c624232cd,12614,0.4971551228432539,0.7654833333333333,0.09301666666666666,0.5795802380952381,0.3632345997222222,low_ctr_visible_page,refresh_and_review_ctr,0,4033,10,14,12.9,0.25,28.57,35.71,438,11,2665.0,up
content_14aae4e726f4,client_7f2253d7e2,12615,0.49715337188435377,0.7636,0.336,0.3288155102040817,0.17418988666666663,declining_with_demand,refresh,1,3985,2,8,28.9,0.05,0.0,50.0,225,20,3376.0,down
content_6309ca5784df,client_6208ef0f77,12616,0.4971413420997732,0.44726666666666665,0.8432,0.25923210884353737,0.00933296444444446,declining_with_demand|low_engagement_visible_page,refresh,1,517,1,79,21.6,0.19,1.27,6.0,223,104,6647.0,down
content_dcc63ea8dfd5,client_6208ef0f77,12617,0.4971401901037415,0.47135,0.8432,0.20104520408163265,0.10757778166666665,declining_with_demand,refresh,1,612,0,24,29.1,0.0,0.0,2.33,124,104,3375.0,down
content_f1a9fd225b5d,client_19581e27de,12618,0.49712566335034014,0.48815,0.5882833333333334,0.41642183673469385,0.42550408333333334,page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page,refresh_and_review_ctr,0,681,1,36,8.2,0.15,0.0,2.78,441,22,0.0,stable
content_f0d11f11268b,client_3fdba35f04,12619,0.4971228014603175,0.6981333333333334,0.336,0.3846857142857143,0.4179607911111112,declining_with_demand,refresh,1,2547,6,13,23.0,0.24,0.0,10.53,96,20,1686.0,down
content_68e1ed6b7de8,client_3fdba35f04,12620,0.49710712782936506,0.5433666666666667,0.8432,0.03881190476190474,0.3419496994444445,declining_with_demand,refresh,1,959,0,1,46.5,0.0,0.0,0.0,333,104,1522.0,down
content_aeb3c0da92cc,client_8527a891e2,12621,0.49708161797505657,0.38726666666666665,0.8432,0.3066519727891156,0.2510391622222222,declining_with_demand,refresh,1,329,1,2,11.2,0.3,0.0,0.0,273,104,1457.0,down
content_e25f201f9014,client_4e07408562,12622,0.49706810036848065,0.39171666666666666,0.8432,0.281396462585034,0.3414463611111111,declining_with_demand,refresh,1,342,0,1,14.8,0.0,0.0,0.0,390,104,0.0,down
content_82107ddb4e14,client_8b940be7fb,12623,0.49702131633758495,0.62345,0.336,0.5572879591836734,0.1503865308333333,general_refresh_review,monitor,0,1599,8,2,6.2,0.5,0.0,4.55,92,20,3291.0,up
content_e3bf40f57461,client_6208ef0f77,12624,0.4970176017244897,0.39405,0.8432,0.3425822448979592,0.015840810000000007,declining_with_demand|page_one_decay_risk,refresh,1,348,1,21,7.4,0.29,9.52,3.7,286,104,6102.0,down
content_88d68955c5e2,client_4e07408562,12625,0.49698262850425173,0.77845,0.1227,0.5353829591836735,0.29893777416666667,low_ctr_visible_page,refresh_and_review_ctr,0,4429,19,24,16.3,0.43,16.67,16.13,326,14,2851.0,stable
content_fafc4ea796a9,client_e629fa6598,12626,0.49697857573696147,0.5929333333333333,0.5882833333333334,0.229912925170068,0.5168402222222223,general_refresh_review,monitor,0,1309,0,9,31.0,0.0,0.0,0.0,460,22,0.0,up
content_d1c0e3569a3e,client_4e07408562,12627,0.49694431284183677,0.76815,0.1227,0.5471109183673469,0.32193166500000003,declining_with_demand,refresh,1,4105,26,29,15.1,0.63,13.79,14.71,348,14,2781.0,down
content_c89676f6c0f1,client_19581e27de,12628,0.4969119906746032,0.6042166666666666,0.5882833333333334,0.2096261904761905,0.5266755277777777,declining_with_demand,refresh,1,1414,1,5,33.0,0.07,0.0,20.0,417,22,0.0,down
content_84e6024bc7f3,client_19581e27de,12629,0.4968974543934241,0.5288833333333334,0.5882833333333334,0.3432344897959184,0.4610099722222223,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,874,2,12,18.2,0.23,0.0,0.0,482,22,0.0,down
content_39af1ab6be36,client_3fdba35f04,12630,0.4968797698647959,0.37455,0.8432,0.33097989795918364,0.22709590749999997,declining_with_demand|page_one_decay_risk,refresh,1,298,0,4,6.7,0.0,0.0,33.33,309,104,1629.0,down
content_b297d4cefcee,client_3fdba35f04,12631,0.49682230516071424,0.37135,0.8432,0.3296678571428571,0.2581068175,declining_with_demand|page_one_decay_risk,refresh,1,291,0,2,6.5,0.0,0.0,0.0,310,104,1251.0,down
content_dda106a2f4e9,client_4e07408562,12632,0.4967806241139457,0.74155,0.1057,0.606860306122449,0.3347109516666667,page_one_decay_risk|low_ctr_visible_page,refresh_and_review_ctr,0,3397,5,7,9.9,0.15,14.29,28.57,445,13,2712.0,stable
content_e9c333242854,client_19581e27de,12633,0.49670618285147394,0.5992166666666666,0.5882833333333334,0.21767462585034006,0.5223171944444445,declining_with_demand,refresh,1,1368,0,14,32.2,0.0,0.0,0.0,482,22,0.0,down
content_55d3270d05b5,client_3fdba35f04,12634,0.4965522679580499,0.7376166666666667,0.1227,0.6202001360544218,0.19291134555555553,declining_with_demand|page_one_decay_risk|low_ctr_visible_page,refresh_and_review_ctr,1,3303,8,20,8.8,0.24,5.0,15.38,284,14,3193.0,down
content_535c12f8c67c,client_6208ef0f77,12635,0.49653235136904755,0.4211666666666667,0.8432,0.2956761904761905,0.02373274166666667,low_engagement_visible_page,monitor,0,428,4,54,15.6,0.93,0.0,5.06,216,104,5733.0,stable
content_6f9a9c5aa19f,client_4e07408562,12636,0.49651764940532883,0.7337666666666667,0.1227,0.6214554421768708,0.21674244388888889,page_one_decay_risk|low_ctr_visible_page,refresh_and_review_ctr,0,3218,6,6,8.5,0.19,0.0,10.0,487,14,3064.0,stable
content_197a5b1ed096,client_8527a891e2,12637,0.496494544345805,0.4694833333333333,0.6943,0.34109401360544217,0.30275415222222224,low_ctr_visible_page,refresh_and_review_ctr,0,605,0,2,14.4,0.0,0.0,0.0,223,102,1469.0,stable
content_a715813d75bc,client_f74efabef1,12638,0.4964766574319728,0.7644166666666666,0.05676666666666667,0.6567743197278911,0.18972821666666664,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,4002,2,28,7.9,0.05,0.0,0.0,140,8,3256.0,down
content_f9e2c51d34a5,client_19581e27de,12639,0.4964372333900227,0.40703333333333336,0.8432,0.25169612244897965,0.3547973888888889,general_refresh_review,monitor,0,384,0,29,19.7,0.0,0.0,0.0,313,104,0.0,stable
content_92c6a58824ed,client_f369cb89fc,12640,0.49642076865277784,0.6416833333333334,0.336,0.5133466666666667,0.21221537305555557,low_ctr_visible_page,refresh_and_review_ctr,0,1787,2,7,10.8,0.11,0.0,16.67,97,20,2971.0,up
content_ced8288da781,client_bdd2d3af3a,12641,0.49641890189229027,0.6224333333333333,0.336,0.5525683673469387,0.17006953444444442,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1589,5,5,6.5,0.31,0.0,0.0,90,20,3142.0,down
content_9de6e6280b15,client_6208ef0f77,12642,0.49638190661309517,0.48095,0.8432,0.19925071428571428,0.02458456083333335,declining_with_demand|low_engagement_visible_page,refresh,1,650,4,66,29.7,0.62,1.52,11.84,229,104,5854.0,down
content_547c1088baa3,client_6208ef0f77,12643,0.4963784965170068,0.6597333333333333,0.336,0.5022051700680272,0.12267741333333329,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,2004,4,24,12.7,0.2,4.17,10.71,118,20,3665.0,down
content_ba144a526cbb,client_4e07408562,12644,0.49633264876105443,0.73715,0.1057,0.627329693877551,0.25860450583333333,page_one_decay_risk|low_engagement_visible_page,monitor,0,3292,29,31,8.3,0.88,9.68,14.29,421,13,2923.0,up
content_6b34c33ecfe1,client_3fdba35f04,12645,0.4963278616031746,0.48946666666666666,0.6848333333333333,0.3146571428571428,0.32853818444444444,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,688,1,6,18.5,0.15,0.0,22.22,223,41,1374.0,down
content_953a722e3c0a,client_3fdba35f04,12646,0.49632121166666665,0.5652333333333334,0.8432,0.0,0.34535756666666667,declining_with_demand,refresh,1,1106,0,2,63.3,0.0,0.0,66.67,284,104,1602.0,down
content_7d8e5e6b1f73,client_19581e27de,12647,0.496273077,0.6342,0.336,0.52548,0.20846154,low_ctr_visible_page,refresh_and_review_ctr,0,1712,2,5,9.4,0.12,20.0,20.0,124,20,2975.0,stable
content_4c2aae7232ac,client_19581e27de,12648,0.49626579291383216,0.3560333333333333,0.8432,0.34150136054421765,0.3103423888888889,declining_with_demand,refresh,1,256,0,3,3.0,0.0,0.0,0.0,148,104,0.0,down
content_64fa31b68bbc,client_6208ef0f77,12649,0.49625932766156455,0.4094833333333333,0.8432,0.31421578231292513,0.019040974999999995,declining_with_demand,refresh,1,392,2,26,12.4,0.51,0.0,7.89,300,104,5956.0,down
content_04b4f4c5b620,client_349c41201b,12650,0.49622331444642864,0.6217166666666667,0.336,0.5658890476190477,0.1052877175,low_ctr_visible_page,refresh_and_review_ctr,0,1583,6,16,5.4,0.38,0.0,5.88,165,20,3792.0,stable
content_4ab57ee5efab,client_3fdba35f04,12651,0.49622022196031745,0.5078833333333334,0.6848333333333333,0.2902190476190476,0.30124253444444443,declining_with_demand|low_engagement_visible_page,refresh,1,770,0,102,22.0,0.0,0.0,26.5,165,41,1747.0,down
content_c897409546b8,client_349c41201b,12652,0.49620819134693883,0.63465,0.336,0.5297384693877552,0.18227148,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1717,8,11,9.1,0.47,0.0,25.0,144,20,3092.0,down
content_e16e05eaf51d,client_19581e27de,12653,0.49616203180272106,0.3961,0.8432,0.269994693877551,0.3452671666666667,general_refresh_review,monitor,0,354,0,17,16.6,0.0,0.0,5.88,362,104,0.0,up
content_4e6d453b3583,client_f369cb89fc,12654,0.49614911875680273,0.6247,0.336,0.5405567346938775,0.20659870166666666,declining_with_demand|page_one_decay_risk,refresh,1,1613,8,7,7.6,0.5,0.0,14.29,187,20,2971.0,down
content_bb6c9ae71383,client_6208ef0f77,12655,0.4961402761292517,0.6101,0.336,0.5851979591836735,0.1000157266666667,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1475,0,7,3.0,0.0,0.0,0.0,118,20,3835.0,down
content_d55f9f377e5f,client_4e07408562,12656,0.49613864527636053,0.7399166666666667,0.336,0.3261673469387756,0.3566028375,general_refresh_review,monitor,0,3360,8,15,28.4,0.24,13.33,11.11,487,20,2647.0,up
content_47c8976129fc,client_e629fa6598,12657,0.49612375694444444,0.7205833333333334,0.5882833333333334,0.0,0.6281084722222222,general_refresh_review,monitor,0,2934,1,6,52.1,0.03,0.0,33.33,460,22,0.0,up
content_855a83365734,client_19581e27de,12658,0.49608360839002263,0.3625333333333333,0.8432,0.3292394557823129,0.31600822222222225,page_one_decay_risk,monitor,0,270,1,11,5.5,0.37,0.0,0.0,362,104,0.0,stable
content_361c3bb7ef5c,client_19581e27de,12659,0.49601226828231293,0.50125,0.5882833333333334,0.38872448979591834,0.43692291666666666,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,738,1,8,12.0,0.14,0.0,0.0,482,22,0.0,down
content_c63a71a79b94,client_19581e27de,12660,0.49600400810657597,0.5629666666666666,0.5882833333333334,0.27918551020408167,0.49071927777777774,declining_with_demand,refresh,1,1090,0,6,25.7,0.0,0.0,16.67,417,22,0.0,down
content_89078dd98861,client_f74efabef1,12661,0.4959556049801587,0.6415833333333333,0.336,0.5041011904761904,0.2499394805555555,low_ctr_visible_page,refresh_and_review_ctr,0,1786,3,8,11.5,0.17,0.0,0.0,175,20,2841.0,new
content_2e2b769bb379,client_19581e27de,12662,0.4958750584750567,0.38948333333333335,0.8432,0.28058697278911565,0.3394996388888889,general_refresh_review,monitor,0,335,0,9,14.7,0.0,0.0,0.0,313,104,0.0,stable
content_54b946f0a188,client_3fdba35f04,12663,0.49583046032482997,0.7079,0.336,0.3582840816326531,0.4459887983333333,declining_with_demand|low_engagement_visible_page,refresh,1,2709,8,35,25.2,0.3,0.0,1.85,96,20,1520.0,down
content_7250ecfc53de,client_3fdba35f04,12664,0.49581300652210886,0.3965,0.8432,0.2880693877551021,0.24471319166666666,declining_with_demand,refresh,1,355,0,3,14.4,0.0,0.0,16.67,165,104,1569.0,down
content_34af1b51fa35,client_6208ef0f77,12665,0.49574594052097504,0.8133666666666667,0.336,0.24566993197278908,0.16363581722222226,declining_with_demand|low_engagement_visible_page,refresh,1,5759,3,61,35.2,0.05,1.64,8.22,118,20,3559.0,down
content_86b83f6c2463,client_d029fa3a95,12666,0.4957446310076531,0.6660833333333334,0.336,0.48800799319727894,0.13018598750000002,low_ctr_visible_page,refresh_and_review_ctr,0,2089,3,11,14.1,0.14,0.0,9.09,280,20,3600.0,stable
content_474b92beda6f,client_4e07408562,12667,0.4957139109591837,0.3687,0.8432,0.33784959183673474,0.21623026000000004,page_one_decay_risk,monitor,0,285,2,2,5.1,0.7,0.0,0.0,347,104,1923.0,stable
content_abb29e3b1f19,client_4e07408562,12668,0.49569091539115645,0.40475,0.8432,0.2527622448979592,0.3528070833333333,general_refresh_review,monitor,0,378,0,1,19.4,0.0,0.0,0.0,390,104,0.0,stable
content_fb038de51851,client_a88a7902cb,12669,0.49567497386054427,0.6240833333333333,0.336,0.5489386054421769,0.16013978333333337,low_engagement_visible_page,monitor,0,1607,15,38,6.9,0.93,7.89,18.03,112,20,3215.0,stable
content_70df0e029635,client_f369cb89fc,12670,0.49564968535034015,0.6253666666666666,0.336,0.5258185034013605,0.2649678566666666,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,1620,1,7,8.8,0.06,0.0,14.29,97,20,2772.0,down
content_2e2c23505afa,client_f74efabef1,12671,0.495537170007653,0.67385,0.336,0.4469413265306122,0.2692367675,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,2202,2,13,17.5,0.09,15.38,14.29,125,20,2820.0,down
content_4989b0404949,client_4e07408562,12672,0.4955357890589569,0.4065666666666667,0.8432,0.24891836734693878,0.35439061111111114,general_refresh_review,monitor,0,383,4,9,20.0,1.04,0.0,10.0,487,104,0.0,up
content_7b54202bac86,client_e629fa6598,12673,0.495501610345805,0.7069833333333333,0.5882833333333334,0.021642346938775533,0.6162538055555555,general_refresh_review,monitor,0,2696,2,14,48.5,0.07,0.0,0.0,460,22,0.0,stable
content_a2bcb8df0fc3,client_f369cb89fc,12674,0.49549146342857137,0.7149,0.05676666666666667,0.6944742857142857,0.37765783999999997,declining_with_demand|low_ctr_visible_page,refresh_and_review_ctr,1,2843,1,3,2.4,0.04,0.0,50.0,106,8,2530.0,down
content_adf1c1c00b20,client_19581e27de,12675,0.49546522131519277,0.49173333333333336,0.5882833333333334,0.40342204081632654,0.4286275555555556,declining_with_demand|page_one_decay_risk|low_ctr_visible_page,refresh_and_review_ctr,1,697,0,7,9.8,0.0,0.0,0.0,419,22,0.0,down
content_707df13baa55,client_7f2253d7e2,12676,0.4954555258418368,0.7611,0.336,0.3215259183673469,0.19668092499999998,declining_with_demand,refresh,1,3914,11,12,29.3,0.28,0.0,33.33,141,20,3206.0,down
content_d786239dfc4d,client_6208ef0f77,12677,0.4954430585714286,0.7833,0.336,0.29573571428571427,0.1477826,declining_with_demand,refresh,1,4569,6,16,31.5,0.13,18.75,10.71,104,20,3647.0,down
content_ec0e0c58291f,client_19581e27de,12678,0.495371904223356,0.5083833333333333,0.5882833333333334,0.3735061224489795,0.4431408055555555,low_ctr_visible_page,refresh_and_review_ctr,0,772,1,6,14.0,0.13,0.0,0.0,466,22,0.0,stable
